Min_AccX_Val,Max_AccX_Val,AccX_Amplitude,AccX_Ord(1=Max>Min),Min_AccZ_Val,Max_Roll_Val,Min_Roll_Val,Roll_Ord(1=Max>Min),Max_Pitch_Val,Min_Pitch_Val,Pitch_Ord(1=Max>Min),Type_Coup
-1.0847066666666667,2.1625266666666665,3.247233333333333,1,0.16214000000000003,100.87466666666667,-362.59066666666666,0,407.8946666666667,-517.7526666666666,0,direct
-1.0191866666666667,2.077746666666667,3.0969333333333338,1,0.13167333333333334,117.75399999999999,-381.122,0,371.46666666666664,-506.7906666666667,0,direct
-0.79192,1.9472133333333335,2.739133333333333,1,0.033406666666666696,143.304,-367.78,0,355.5066666666667,-515.8533333333334,0,direct
-0.6574133333333333,2.249773333333333,2.9071866666666666,1,-0.11185999999999999,109.45200000000001,-406.9193333333333,0,339.22,-477.0079999999999,0,direct
-1.0212933333333334,1.7596,2.780893333333333,1,0.17403333333333335,53.25133333333334,-332.57933333333335,0,327.25933333333336,-387.28666666666663,0,direct
-0.73186,2.0462533333333335,2.7781133333333337,1,-0.07203333333333337,96.87533333333334,-386.17133333333334,0,340.61066666666665,-425.8846666666667,0,direct
-0.8346733333333333,1.845446666666667,2.68012,1,0.18563999999999997,121.884,-339.9526666666667,0,231.45733333333334,-380.3193333333333,0,direct
-1.2220266666666668,2.4507266666666667,3.6727533333333335,1,0.027553333333333298,118.12733333333334,-392.6766666666667,0,250.10533333333333,-355.6933333333333,0,direct
-0.92018,1.8998133333333334,2.8199933333333336,1,0.6738,152.964,-354.5453333333333,0,253.32533333333333,-394.75333333333333,0,direct
-0.5288666666666667,2.0045066666666664,2.533373333333333,1,0.19657333333333332,135.12800000000001,-328.6453333333333,0,329.5833333333333,-397.21733333333333,0,direct
-3.5393733333333333,0.2334933333333333,3.7728666666666664,0,-0.4136600000000001,200.3073333333333,-146.93933333333334,0,178.98999999999998,-292.6466666666667,0,crochet
-0.8789266666666667,0.31468,1.1936066666666667,0,0.21120666666666665,304.71,-180.95933333333332,0,64.95533333333331,-166.7726666666667,0,crochet
-3.2610066666666664,0.6830933333333334,3.9440999999999997,0,-0.78594,266.3173333333333,-221.12066666666666,0,113.60999999999997,-183.49800000000002,0,crochet
-2.78788,0.2840133333333334,3.071893333333333,0,-0.04196,258.1226666666667,-186.5593333333333,0,114.63666666666664,-200.5966666666667,0,crochet
-2.2248533333333333,0.41551333333333335,2.6403666666666665,0,-1.3187066666666667,332.08,-304.388,0,143.08466666666666,-141.73133333333334,0,crochet
-1.8207666666666666,-0.06402666666666662,1.75674,0,-0.9181533333333333,348.46466666666663,-307.64066666666673,0,185.02399999999997,-111.64533333333335,0,crochet
-2.092833333333333,-0.02967333333333321,2.06316,0,-1.3351066666666667,282.70666666666665,-345.75333333333333,0,74.6013333333333,-146.15533333333335,0,crochet
-2.399426666666666,0.32806666666666673,2.7274933333333324,0,-0.6806999999999999,278.026,-237.19733333333338,0,75.99199999999998,-260.1433333333334,0,crochet
-2.7425333333333333,0.2623666666666668,3.0049,0,-1.9247933333333331,254.47799999999998,-371.13533333333334,0,53.092666666666645,-122.27600000000004,0,crochet
-2.4444666666666666,-0.10349333333333322,2.3409733333333334,0,-6.942553333333334,250.6,-777.6906666666667,1,245.01866666666666,-111.2486666666667,1,uppercut
-1.8717399999999997,0.0536600000000001,1.9253999999999998,0,-6.8041133333333335,371.41533333333336,-785.3440000000002,1,224.0093333333333,-145.35733333333334,1,uppercut
-1.8859733333333333,0.22198666666666675,2.10796,0,-6.349686666666667,380.45000000000005,-739.5733333333334,1,242.37266666666665,-271.03533333333337,1,uppercut
-1.6021666666666665,0.15796000000000013,1.7601266666666666,0,-7.1320733333333335,355.48333333333335,-701.484,1,251.71999999999997,-238.30800000000002,1,uppercut
-1.9772399999999997,-0.27792666666666654,1.699313333333333,0,-6.297013333333333,381.26666666666665,-646.9073333333333,1,300.3653333333333,-182.26133333333334,1,uppercut
-1.5651866666666665,0.09554666666666681,1.6607333333333334,0,-7.403186666666667,373.142,-777.9286666666667,1,335.0106666666666,-214.578,1,uppercut
-2.339746666666666,-0.0007066666666665759,2.33904,0,-6.587773333333334,306.2453333333333,-735.7373333333334,1,221.49866666666665,-147.61133333333336,1,uppercut
-1.9008666666666665,-0.012686666666666601,1.88818,0,-6.303293333333333,340.9793333333334,-725.6713333333333,1,216.05266666666665,-209.02466666666666,1,uppercut
-3.0162,0.0413533333333334,3.0575533333333333,0,-6.089953333333333,276.8126666666667,-621.1286666666667,1,327.3246666666666,-260.4653333333333,1,uppercut
-2.157966666666667,0.04526000000000005,2.2032266666666667,0,-7.279206666666666,264.13800000000003,-741.9206666666668,1,252.27533333333332,-186.7926666666667,1,uppercut
